News,Headings
جمعے کی صبح عارضی جنگ بندی کے آغاز سے چند گھنٹے پہلے تک غزہ پر اسرائیلی حملے جاری تھے اور علاقے سے مسلسل گولہ باری اور فائرنگ کی آوازیں سنی جا سکتی تھیں تاہم مقامی وقت کے مطابق صبح سات بجے لڑائی میں وقفے کی مقررہ مدت کے شروع ہونے کے بعد آہستہ آہستہ خاموشی چھا گئی۔,ورلڈ
اسرائیل کی موجودہ اتحادی حکومت نے کافی غوروخوص کے بعد بدھ کی صبح عارضی جنگ بندی کے معاہدے پر دستخط کیے تھے۔,ورلڈ
وزیر اعظم نتن یاہو کے دفتر سے جاری ہونے والے ایک بیان میں بتایا گیا ہے کہ جنگ میں وقفے کے چار دن کے دوران 50 اسرائیلی خواتین اور بچوں کو وقفوں میں رہا کیا جائے گا، اور ان چار دنوں کے دوران ’لڑائی میں وقفہ ہو گا۔‘,ورلڈ
معاہدے کے تحت ان 50 یرغمالیوں کو 12 اور 13 افراد کے گروپ میں چار مواقع پر رہا کیا جائے گا۔ ان افراد میں اسرائیلی شہریوں کے ساتھ ساتھ دہری شہریت کے حامل اسرائیلی نژاد افراد بھی شامل ہیں۔,ورلڈ
اسرائیل نے حماس کو مزید یرغمالیوں کی رہائی کی ترغیب دیتے ہوئے یہ پیشکش بھی کی ہے کہ چار روز میں 50 یرغمالیوں کی رہائی کے بعد حماس اگر دس دس یرغمالیوں کے گروپ کو رہا کرے تو ہر گروپ کی رہائی کے نتیجے میں جنگ میں ایک دن کا اضافی وقفہ دیا جائے گا۔,ورلڈ
معاہدے کی یہ شق ان یرغمالی افراد کے اہلخانہ کے لیے اہم ہے جن میں سے کچھ نے بی بی سی کو بتایا تھا کہ وہ اس ضمن میں جزوی معاہدہ نہیں دیکھنا چاہتے یعنی وہ چاہتے ہیں کہ تمام یرغمالی رہا کروائے جائیں۔,ورلڈ
انٹرنیشنل کمیٹی آف ریڈ کراس (آئی سی آر سی) نے کہا ہے کہ وہ کسی بھی یرغمالی شہری کی رہائی میں سہولت کاری فراہم کرنے کو تیار ہیں۔ یاد رہے کہ ریڈ کراس نے گذشتہ ماہ دو اسرائیلی نژاد امریکی خواتین اور دو اسرائیلی خواتین کو رہا کروانے میں سہولت کار کا فرض نبھایا تھا۔,ورلڈ
غزہ کے اندر کارروائیوں میں مصروف اسرائیلی فورسز پہلے ہی ایک اسرائیلی خاتون مغوی فوجی کو بھی بازیاب کروا چکی ہے جبکہ انھیں دو دیگر خواتین یرغمالیوں کی لاشیں بھی مختلف مقامات سے ملی ہیں۔,ورلڈ
اسرائیلی حکومت نے کہا کہ وہ ’تمام یرغمالیوں کی وطن واپسی تک جنگ جاری رکھے گی، (اس دوران) حماس کا مکمل خاتمہ کرے گی اور اس بات کو یقینی بنائے گی کہ مستقبل میں غزہ سے اسرائیلی ریاست کو کوئی نیا خطرہ لاحق نہ ہو۔‘,ورلڈ
حماس کے اپنے ایک طویل بیان میں اس ضمن میں مزید تفصیلات فراہم کی ہیں کہ ’ہدنا‘ یعنی عارضی جنگ بندی کے دوران ان کی توقعات کیا ہیں۔,ورلڈ
بیان میں کہا گیا ہے کہ اسرائیلی طیاروں اور ڈرونز کی غزہ کے جنوب میں جاری تمام سرگرمیاں چار دن تک کے لیے رُکنے کی توقع ہے۔,ورلڈ
لیکن غزہ کے شمال میں، وہ علاقہ جو حماس کو ختم کرنے کے لیے اسرائیلی کارروائیوں کا بنیادی ہدف رہا ہے، یہ جنگ بندی ہر روز صرف صبح 10:00 شام چار بجے تک کے درمیان ہو گی۔ ,ورلڈ
توقع ہے کہ چار دن کی عارضی جنگ بندی کے دوران اسرائیلی فوج اور ان کے ٹینک غزہ کے اندر اپنی پوزیشنوں پر موجود رہیں گے، تاہم حماس کے بیان میں کہا گیا ہے کہ اسرائیلی فورسز نہ تو کسی پر حملہ کر سکیں گی اور نہ ہی کسی کو گرفتار۔,ورلڈ
اقوام متحدہ کے مطابق غزہ میں جاری جنگ کے بعد سے 17  لاکھ شہری پہلے ہی اپنے گھر بار چھوڑ چکے ہیں۔ غزہ کے شہریوں کے لیے اس جاری وحشیانہ لڑائی سے جلد چھٹکارا ممکن نہیں۔,ورلڈ
اس معاہدے کے تحت چار روز کے وقفے کے دوران امداد لے جانے والے 200 ٹرکوں کو رفح کراسنگ کے ذریعے غزہ میں داخل ہونے کی اجازت ہو گی۔,ورلڈ
غزہ میں ہسپتالوں کے جنریٹر، پانی کو صاف کرنے والے پلانٹس اور سیوریج کے پلانٹس کو ایندھن کی اشد ضرورت ہے اور بظاہر  غزہ میں عارضی جنگ بندی کے دورانیے میں پہچنے والا ایندھن صرف اس وقت تک موجود رہے گا جب تک کہ جنگ میں وقفہ جاری رہے گا۔,ورلڈ
 یاد رہے کہ اسرائیل نے حماس کے حملے کے جواب میں غزہ میں بجلی اور پانی کی سپلائی منقطع کر رکھی دی ہے جبکہ خوراک، ایندھن اور دیگر سامان کی ترسیل بھی روک دی گئی ہے۔,ورلڈ
"اقوام متحدہ کے مطابق غزہ میں جنگ کے آغاز سے قبل یہاں امداد کے ماہانہ اوسطا دس ہزار ٹرک آتے تھے مگر گذشتہ ماہ کے دوران صرف 1,399 ٹرکوں کو ہی مصر کے راستے غزہ آنے کی اجازت دی گئی ہے۔ جنگ کے پہلے ہی ہفتے میں اسرائیل نے ایندھن کی سپلائی یہ کہتے ہوئے روک دی تھی کہ حماس اسے چوری کر کے فوجی مقاصد کے لیے استعمال کر سکتی ہے۔",ورلڈ
اور اگرچہ یہ معاہدہ غزہ کے لوگوں کو شمال سے جنوب تک محفوظ راستے کی اجازت دے گا، لیکن یہ شمال سے بے گھر ہونے والے لاکھوں لوگوں کو گھر واپس جانے کی اجازت نہیں دے گا۔,ورلڈ
حماس نے کہا کہ اس معاہدے کے تحت اسرائیلی جیلوں میں قید 150 فلسطینی قیدیوں کو بھی رہا کیا جائے گا جو تمام کے تمام بچے اور عورتیں ہیں۔,ورلڈ
اسرائیلی حکومت کے بیان میں اس کا ذکر نہیں کیا گیا، لیکن بدھ کی صبح اسرائیل کی وزارت انصاف نے عبرانی زبان میں 300 قیدیوں کے ناموں کی ایک فہرست شائع کی جو اس معاہدے کے تحت رہائی کے اہل ہوں گے۔ ,ورلڈ
فہرست میں 14 سے 17 سال کی عمر کے 123 لڑکے، ایک 15 سالہ لڑکی، 144 بالغ مرد( 18 سال سے زائد عمر کے مرد) اور 32 خواتین شامل ہیں جن کی عمریں 18 سے 59 سال کے درمیان ہیں۔ ان میں زیادہ تر فلسطینیوں کو اسرائیلی فوج پر پتھراؤ اور اقدام قتل جیسے الزامات کے تحت گرفتار کیا گیا تھا اور ان کے ٹرائل کا انتظار کیا جا رہا ہے۔,ورلڈ
اس فہرست کو شائع کرنے کی وجہ اسرائیل میں قانونی طریقہ کار ہے۔ اس قانون کے تحت کسی بھی قیدی کی رہائی سے پہلے اسرائیلی شہریوں کو اسرائیلی سپریم کورٹ میں اپیل کرنے کے لیے 24 گھنٹے کی مہلت دی جاتی ہے۔,ورلڈ
اس معاہدے پر عمل درآمد میں فی الحال کسی سنگین رکاوٹ کی توقع نہیں ہے، شاید یہی وجہ ہے کہ اس معاہدے کے منظر عام پر آنے میں تاخیر ہوئی ہے۔,ورلڈ
"اسرائیل اور فلسطین میں کام کرنے والے انسانی حقوق کے گروپوں کے مطابق اس وقت اسرائیل میں تقریباً 7,000 فلسطینی مختلف الزامات کے تحت قید ہیں۔ 7 اکتوبر  کے بعد سے مقبوضہ مغربی کنارے اور مشرقی بیت المقدس سے تقریباً 3000 فلسطینیوں کو گرفتار کرنے کی اطلاع ہے۔ ان علاقوں میں تشدد میں بھی اضافہ ہوا ہے۔",ورلڈ
حماس نے اس ضمن میں اپنے بیان کا اختتام یہ کہتے ہوئے کیا ہے کہ اس معاہدے کا مقصد ’اپنے لوگوں کی خدمت کرنا اور جارحیت کے مقابلے میں ان کی ثابت قدمی کو مضبوط بنانا‘ ہے۔,ورلڈ
حماس نے خبردار کیا ہے کہ ’ہماری انگلیاں (بندوق کے) گھوڑے پر ہیں اور ہمارے فاتح جنگجو اپنے لوگوں کے دفاع اور (اسرائیلی) جارحیت کو شکست دینے کے لیے تیار رہیں گے۔‘,ورلڈ
قطر کی وزارت خارجہ کے ترجمان نے کہا ہے کہ دوحہ میں آپریشنز روم براہ راست اسرائیل، حماس کے سیاسی دفتر اور ہلال احمر کے ساتھ رابطے میں رہے گا جس دوران معاہدے میں کسی بھی خلاف ورزی پر ’دونوں فریقین سے فوراً بات چیت ہوگی‘ تاکہ عملدرآمد دوبارہ یقینی بنایا جاسکے۔ ,ورلڈ
ان کا کہنا تھا کہ سب سے اہم بات یہ ہے کہ ایسا ماحول بنایا جائے تاکہ یرغمالیوں کی منتقلی محفوظ ہو۔ ,ورلڈ
قطر کو امید ہے کہ عارضی وقفہ مزید یرغمالیوں کی رہائی کا سبب بن سکتا ہے تاکہ ’جنگ بندی کے مزید اقدامات کیے جاسکیں۔۔۔ اور غزہ میں مستقل طور پر لڑائی کا خاتمہ ہوسکے۔‘,ورلڈ
حماس اور اسرائیل کے درمیان سات اکتوبر سے جاری ہلاکت خیز جنگ میں جہاں آگ اور بارود کا راج رہا ہے وہیں کچھ وقت کے لیے ہی سہی لیکن اس جنگ میں امید کی کرن بھی سامنے آئی ہے۔ یہ امید ہے فلسطین کے مغربی کنارے میں بسنے والے ان خاندانوں کے لیے جن کے پیارے ایک عرصے سے اسرائیل کی قید میں تھے۔,ورلڈ
حماس اور اسرائیل کے درمیان قیدیوں کے تبادلے کے معاہدے کے تحت اب اسرائیل نے اپنی قید سے ایسے فلسطینیوں کو بھی رہا کیا ہے جن کا تعلق غزہ سے نہیں جہاں حماس کی حکومت ہے بلکہ وہ مغربی کنارے میں رہتے ہیں۔ ,ورلڈ
یہی وجہ ہے کہ جب مغربی کنارے سے تعلق رکھنے والے 39 فلسطینی قیدیوں کو اسرائیل نے رہا کیا تو پھر اس علاقے میں جشن کا سا سماں پیدا ہو گیا۔ ان کے گھروں کے باہر چند حماس کے جھنڈوں کے علاوہ فلسطینی جھنڈے بھی لہراتے نظر آئے۔,ورلڈ
اسرائیل کی قید سے رہائی پانے والے فلسطینی قیدیوں کے خاندان مقبوضہ مغربی کنارے میں اپنے پیاروں کی واپسی کا جشن منا رہے ہیں، جو یہاں کے رہائشی فلسطینیوں کے لیے ایک نئی بات ہے۔ ,ورلڈ
اسرائیل کی طرف سے سکیورٹی کے نام پر اس علاقے کے شہریوں کی گرفتاریوں کو یہاں کی مقامی آبادی اسرائیل کی طرف سے مغربی کنارے پر قبضہ جمانے کے حربے قرار دیتے ہیں۔ ان قیدیوں پر قتل اور پُرتشدد حملوں سے لے کر اسرائیلیوں پر پتھر پھینکنے تک کے مقدمات درج ہیں۔,ورلڈ
متعدد فلسطینیوں کا کہنا ہے کہ اسرائیل آزادی کی جدوجہد کرنے والوں کی کوششوں کو مجرمانہ رنگ دینے کی کوشش کرتا آ رہا ہے۔ مغربی کنارے کی ایک چوتھائی آبادی اسرائیل کی جیلوں میں رہ چکی ہے۔ اس اعتبار سے یہاں کے لوگ اسرائیلی جیلوں سے خوب واقفیت رکھتے ہیں۔,ورلڈ
فلسطین کے قیدیوں سے متعلق کلب (پی پی سی) کا کہنا ہے کہ اسرائیل نے سات اکتوبر سے لے کر اب تک تقریباً 900 بچوں سمیت 3000 سے زیادہ قید کیے ہیں۔ ,ورلڈ
ان کے مطابق ان قیدیوں کی اکثریت کو بغیر کسی فرد جرم کے انتظامی بنیادوں پر قید میں رکھا گیا۔  کلب کے مطابق ان قیدیوں کی اکثریت نہ تو کسی سیاسی یا عسکری گروپ کا حصہ ہے۔ ,ورلڈ
